Date,Time,Activity (Triaxial-Counts)
3/28/2024,4:22:15 PM,0
3/28/2024,4:22:30 PM,17
3/28/2024,4:22:45 PM,9
3/28/2024,4:23:00 PM,364
3/28/2024,4:23:15 PM,4
3/28/2024,4:23:30 PM,98
3/28/2024,4:23:45 PM,32
3/28/2024,4:24:00 PM,77
3/28/2024,4:24:15 PM,4
3/28/2024,4:24:30 PM,56
3/28/2024,4:24:45 PM,5
3/28/2024,4:25:00 PM,28
3/28/2024,4:25:15 PM,0
3/28/2024,4:25:30 PM,160
3/28/2024,4:25:45 PM,34
3/28/2024,4:26:00 PM,85
3/28/2024,4:26:15 PM,109
3/28/2024,4:26:30 PM,76
3/28/2024,4:26:45 PM,277
3/28/2024,4:27:00 PM,5
3/28/2024,4:27:15 PM,145
3/28/2024,4:27:30 PM,152
3/28/2024,4:27:45 PM,111
3/28/2024,4:28:00 PM,44
3/28/2024,4:28:15 PM,161
3/28/2024,4:28:30 PM,161
3/28/2024,4:28:45 PM,0
3/28/2024,4:29:00 PM,0
3/28/2024,4:29:15 PM,70
3/28/2024,4:29:30 PM,0
3/28/2024,4:29:45 PM,156
3/28/2024,4:30:00 PM,445
3/28/2024,4:30:15 PM,145
3/28/2024,4:30:30 PM,48
3/28/2024,4:30:45 PM,13
3/28/2024,4:31:00 PM,39
3/28/2024,4:31:15 PM,42
3/28/2024,4:31:30 PM,86
3/28/2024,4:31:45 PM,48
3/28/2024,4:32:00 PM,20
3/28/2024,4:32:15 PM,31
3/28/2024,4:32:30 PM,0
3/28/2024,4:32:45 PM,14
3/28/2024,4:33:00 PM,48
3/28/2024,4:33:15 PM,139
3/28/2024,4:33:30 PM,102
3/28/2024,4:33:45 PM,23
3/28/2024,4:34:00 PM,0
3/28/2024,4:34:15 PM,4
3/28/2024,4:34:30 PM,185
3/28/2024,4:34:45 PM,137
3/28/2024,4:35:00 PM,0
3/28/2024,4:35:15 PM,61
3/28/2024,4:35:30 PM,79
3/28/2024,4:35:45 PM,46
3/28/2024,4:36:00 PM,0
3/28/2024,4:36:15 PM,0
3/28/2024,4:36:30 PM,0
3/28/2024,4:36:45 PM,13
3/28/2024,4:37:00 PM,49
3/28/2024,4:37:15 PM,110
3/28/2024,4:37:30 PM,43
3/28/2024,4:37:45 PM,12
3/28/2024,4:38:00 PM,4
3/28/2024,4:38:15 PM,47
3/28/2024,4:38:30 PM,60
3/28/2024,4:38:45 PM,10
3/28/2024,4:39:00 PM,0
3/28/2024,4:39:15 PM,339
3/28/2024,4:39:30 PM,55
3/28/2024,4:39:45 PM,40
3/28/2024,4:40:00 PM,0
