Date	Time	Activity (Triaxial-Counts)
3/25/2024	4:17:15 PM	25
3/25/2024	4:17:30 PM	19
3/25/2024	4:17:45 PM	0
3/25/2024	4:18:00 PM	68
3/25/2024	4:18:15 PM	34
3/25/2024	4:18:30 PM	90
3/25/2024	4:18:45 PM	54
3/25/2024	4:19:00 PM	72
3/25/2024	4:19:15 PM	63
3/25/2024	4:19:30 PM	56
3/25/2024	4:19:45 PM	4
3/25/2024	4:20:00 PM	28
