Date,Time,Activity (Triaxial-Counts)
3/26/2024,3:25:15 PM,0
3/26/2024,3:25:30 PM,0
3/26/2024,3:25:45 PM,0
3/26/2024,3:26:00 PM,0
3/26/2024,3:26:15 PM,6
3/26/2024,3:26:30 PM,0
3/26/2024,3:26:45 PM,41
3/26/2024,3:27:00 PM,43
3/26/2024,3:27:15 PM,0
3/26/2024,3:27:30 PM,6
3/26/2024,3:27:45 PM,0
3/26/2024,3:28:00 PM,59
3/26/2024,3:28:15 PM,0
3/26/2024,3:28:30 PM,0
3/26/2024,3:28:45 PM,0
3/26/2024,3:29:00 PM,14
3/26/2024,3:29:15 PM,0
3/26/2024,3:29:30 PM,128
3/26/2024,3:29:45 PM,0
3/26/2024,3:30:00 PM,0
3/26/2024,3:30:15 PM,0
3/26/2024,3:30:30 PM,0
3/26/2024,3:30:45 PM,0
