Date,Time,Activity (Triaxial-Counts)
3/25/2024,6:11:00 PM,0
3/25/2024,6:11:15 PM,0
3/25/2024,6:11:30 PM,0
3/25/2024,6:11:45 PM,0
3/25/2024,6:12:00 PM,0
3/25/2024,6:12:15 PM,0
3/25/2024,6:12:30 PM,0
3/25/2024,6:12:45 PM,0
3/25/2024,6:13:00 PM,19
3/25/2024,6:13:15 PM,4
3/25/2024,6:13:30 PM,0
3/25/2024,6:13:45 PM,0
3/25/2024,6:14:00 PM,0
3/25/2024,6:14:15 PM,0
3/25/2024,6:14:30 PM,0
3/25/2024,6:14:45 PM,0
3/25/2024,6:15:00 PM,78
3/25/2024,6:15:15 PM,0
3/25/2024,6:15:30 PM,64
3/25/2024,6:15:45 PM,0
3/25/2024,6:16:00 PM,5
3/25/2024,6:16:15 PM,0
3/25/2024,6:16:30 PM,0
3/25/2024,6:16:45 PM,0
3/25/2024,6:17:00 PM,0
3/25/2024,6:17:15 PM,7
3/25/2024,6:17:30 PM,29
3/25/2024,6:17:45 PM,91
3/25/2024,6:18:00 PM,0
3/25/2024,6:18:15 PM,0
3/25/2024,6:18:30 PM,18
3/25/2024,6:18:45 PM,0
3/25/2024,6:19:00 PM,0
3/25/2024,6:19:15 PM,0
3/25/2024,6:19:30 PM,0
3/25/2024,6:19:45 PM,0
3/25/2024,6:20:00 PM,0
3/25/2024,6:20:15 PM,0
3/25/2024,6:20:30 PM,4
3/25/2024,6:20:45 PM,0
3/25/2024,6:21:00 PM,9
3/25/2024,6:21:15 PM,72
3/25/2024,6:21:30 PM,58
3/25/2024,6:21:45 PM,10
3/25/2024,6:22:00 PM,165
3/25/2024,6:22:15 PM,21
3/25/2024,6:22:30 PM,0
3/25/2024,6:22:45 PM,0
3/25/2024,6:23:00 PM,0
3/25/2024,6:23:15 PM,0
3/25/2024,6:23:30 PM,31
3/25/2024,6:23:45 PM,59
3/25/2024,6:24:00 PM,77
3/25/2024,6:24:15 PM,6
3/25/2024,6:24:30 PM,25
3/25/2024,6:24:45 PM,4
3/25/2024,6:25:00 PM,0
3/25/2024,6:25:15 PM,0
3/25/2024,6:25:30 PM,0
3/25/2024,6:25:45 PM,0
3/25/2024,6:26:00 PM,0
3/25/2024,6:26:15 PM,0
3/25/2024,6:26:30 PM,0
3/25/2024,6:26:45 PM,136
3/25/2024,6:27:00 PM,0
3/25/2024,6:27:15 PM,0
3/25/2024,6:27:30 PM,0
3/25/2024,6:27:45 PM,0
3/25/2024,6:28:00 PM,15
3/25/2024,6:28:15 PM,0
3/25/2024,6:28:30 PM,0
3/25/2024,6:28:45 PM,89
3/25/2024,6:29:00 PM,196
3/25/2024,6:29:15 PM,385
3/25/2024,6:29:30 PM,240
3/25/2024,6:29:45 PM,353
3/25/2024,6:30:00 PM,5
