Date,Time,Activity (Triaxial-Counts)
3/26/2024,4:58:00 PM,0
3/26/2024,4:58:15 PM,0
3/26/2024,4:58:30 PM,0
3/26/2024,4:58:45 PM,0
3/26/2024,4:59:00 PM,0
3/26/2024,4:59:15 PM,95
3/26/2024,4:59:30 PM,0
3/26/2024,4:59:45 PM,82
3/26/2024,5:00:00 PM,549
3/26/2024,5:00:15 PM,126
3/26/2024,5:00:30 PM,260
3/26/2024,5:00:45 PM,39
3/26/2024,5:01:00 PM,544
3/26/2024,5:01:15 PM,423
3/26/2024,5:01:30 PM,293
3/26/2024,5:01:45 PM,42
3/26/2024,5:02:00 PM,63
3/26/2024,5:02:15 PM,386
3/26/2024,5:02:30 PM,132
3/26/2024,5:02:45 PM,0
3/26/2024,5:03:00 PM,181
3/26/2024,5:03:15 PM,117
3/26/2024,5:03:30 PM,76
3/26/2024,5:03:45 PM,0
3/26/2024,5:04:00 PM,140
3/26/2024,5:04:15 PM,259
3/26/2024,5:04:30 PM,246
3/26/2024,5:04:45 PM,172
3/26/2024,5:05:00 PM,329
3/26/2024,5:05:15 PM,94
3/26/2024,5:05:30 PM,173
3/26/2024,5:05:45 PM,230
3/26/2024,5:06:00 PM,174
3/26/2024,5:06:15 PM,68
3/26/2024,5:06:30 PM,55
3/26/2024,5:06:45 PM,21
3/26/2024,5:07:00 PM,23
3/26/2024,5:07:15 PM,0
3/26/2024,5:07:30 PM,4
3/26/2024,5:07:45 PM,80
3/26/2024,5:08:00 PM,23
3/26/2024,5:08:15 PM,78
3/26/2024,5:08:30 PM,0
3/26/2024,5:08:45 PM,62
3/26/2024,5:09:00 PM,0
3/26/2024,5:09:15 PM,0
3/26/2024,5:09:30 PM,0
3/26/2024,5:09:45 PM,0
3/26/2024,5:10:00 PM,0
3/26/2024,5:10:15 PM,0
3/26/2024,5:10:30 PM,26
3/26/2024,5:10:45 PM,151
3/26/2024,5:11:00 PM,426
3/26/2024,5:11:15 PM,194
3/26/2024,5:11:30 PM,28
3/26/2024,5:11:45 PM,63
3/26/2024,5:12:00 PM,52
3/26/2024,5:12:15 PM,36
3/26/2024,5:12:30 PM,414
3/26/2024,5:12:45 PM,9
3/26/2024,5:13:00 PM,0
3/26/2024,5:13:15 PM,83
3/26/2024,5:13:30 PM,100
3/26/2024,5:13:45 PM,70
3/26/2024,5:14:00 PM,67
3/26/2024,5:14:15 PM,215
3/26/2024,5:14:30 PM,109
3/26/2024,5:14:45 PM,137
3/26/2024,5:15:00 PM,126
3/26/2024,5:15:15 PM,108
3/26/2024,5:15:30 PM,124
3/26/2024,5:15:45 PM,197
3/26/2024,5:16:00 PM,41
3/26/2024,5:16:15 PM,155
3/26/2024,5:16:30 PM,141
3/26/2024,5:16:45 PM,126
3/26/2024,5:17:00 PM,46
3/26/2024,5:17:15 PM,65
3/26/2024,5:17:30 PM,37
3/26/2024,5:17:45 PM,77
3/26/2024,5:18:00 PM,0
3/26/2024,5:18:15 PM,30
3/26/2024,5:18:30 PM,11
3/26/2024,5:18:45 PM,0
3/26/2024,5:19:00 PM,161
3/26/2024,5:19:15 PM,72
3/26/2024,5:19:30 PM,12
3/26/2024,5:19:45 PM,102
3/26/2024,5:20:00 PM,275
