Date,Time,Activity (Triaxial-Counts)
3/28/2024,5:09:00 AM,106
3/28/2024,5:09:15 AM,107
3/28/2024,5:09:30 AM,108
3/28/2024,5:09:45 AM,109
3/28/2024,5:10:00 AM,100
3/28/2024,5:10:15 AM,101
3/28/2024,5:10:30 AM,102
3/28/2024,5:10:45 AM,103
3/28/2024,5:11:00 AM,104
3/28/2024,5:11:15 AM,105
3/28/2024,5:11:30 AM,106
3/28/2024,5:11:45 AM,107
3/28/2024,5:12:00 AM,108
3/28/2024,5:12:15 AM,109
3/28/2024,5:12:30 AM,100
3/28/2024,5:12:45 AM,101
3/28/2024,5:13:00 AM,102
3/28/2024,5:13:15 AM,103
3/28/2024,5:13:30 AM,104
3/28/2024,5:13:45 AM,105
3/28/2024,5:14:00 AM,106
3/28/2024,5:14:15 AM,107
3/28/2024,5:14:30 AM,108
3/28/2024,5:14:45 AM,109
3/28/2024,5:15:00 AM,100
3/28/2024,5:15:15 AM,101
3/28/2024,5:15:30 AM,102
3/28/2024,5:15:45 AM,103
3/28/2024,5:16:00 AM,104
3/28/2024,5:16:15 AM,105
3/28/2024,5:16:30 AM,106
3/28/2024,5:16:45 AM,107
3/28/2024,5:17:00 AM,108
3/28/2024,5:17:15 AM,109
3/28/2024,5:17:30 AM,100
3/28/2024,5:17:45 AM,101
3/28/2024,5:18:00 AM,102
3/28/2024,5:18:15 AM,103
3/28/2024,5:18:30 AM,104
3/28/2024,5:18:45 AM,105
3/28/2024,5:19:00 AM,106
3/28/2024,5:19:15 AM,107
3/28/2024,5:19:30 AM,108
3/28/2024,5:19:45 AM,109
3/28/2024,5:20:00 AM,100
3/28/2024,5:20:15 AM,101
3/28/2024,5:20:30 AM,102
3/28/2024,5:20:45 AM,103
3/28/2024,5:21:00 AM,104
3/28/2024,5:21:15 AM,105
3/28/2024,5:21:30 AM,106
3/28/2024,5:21:45 AM,107
3/28/2024,5:22:00 AM,108
3/28/2024,5:22:15 AM,109
3/28/2024,5:22:30 AM,100
3/28/2024,5:22:45 AM,101
3/28/2024,5:23:00 AM,102
3/28/2024,5:23:15 AM,103
3/28/2024,5:23:30 AM,104
3/28/2024,5:23:45 AM,105
3/28/2024,5:24:00 AM,106
3/28/2024,5:24:15 AM,107
3/28/2024,5:24:30 AM,108
3/28/2024,5:24:45 AM,109
